date,division,up,down,level,up_ch,down_ch,total,up_sh,down_sh,level_sh,change_sh,division_s,division_sh,date2,date4,year,month,quarter
67,5,1507,967,9306,.11120618,-.10005002,11780,.12792869,.082088284,.78998303,.21001697,"Furnishings, household equipment and maintenance",Household,01-08-1993,1993-08-01,1993,8,3
67,6,97,24,1003,.05504591,-.08139538,1124,.086298935,.021352313,.89234877,.10765125,Health,Health,01-08-1993,1993-08-01,1993,8,3
67,11,964,254,10531,.04773901,-.050632924,11749,.082049534,.021618862,.89633161,.10366839,Restaurants and Hotels,Restaurants & Hotels,01-08-1993,1993-08-01,1993,8,3
67,3,1536,1200,10032,.20731954,-.20010005,12768,.12030075,.093984962,.78571427,.21428572,Clothing and footwear,Clothing and footwear,01-08-1993,1993-08-01,1993,8,3
67,4,256,105,3369,.048805892,-.067115232,3730,.068632707,.028150134,.90321714,.096782841,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-08-1993,1993-08-01,1993,8,3
67,8,55,23,382,.064500548,-.11593024,460,.11956522,.050000001,.8304348,.16956522,Communication,Communication,01-08-1993,1993-08-01,1993,8,3
67,2,2214,446,3789,.029846374,-.035087686,6449,.34330904,.06915801,.58753294,.41246706,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-08-1993,1993-08-01,1993,8,3
67,1,3232,3487,16564,.07600005,-.099806026,23283,.13881373,.14976592,.71142036,.28857964,Food and non-alcoholic beverages,Food & drink,01-08-1993,1993-08-01,1993,8,3
67,12,435,284,4229,.10003341,-.09047617,4948,.08791431,.05739693,.85468876,.14531124,Miscellaneous goods and services,Misc,01-08-1993,1993-08-01,1993,8,3
67,7,300,572,3796,.05807903,-.047485989,4668,.064267352,.12253642,.81319624,.18680377,Transport,Transport,01-08-1993,1993-08-01,1993,8,3
67,9,845,656,6830,.11296085,-.091818593,8331,.1014284,.07874205,.81982952,.18017045,Recreation and culture,Recreation & culture,01-08-1993,1993-08-01,1993,8,3
68,4,679,154,2859,.083333336,-.12019225,3692,.18391116,.041711811,.77437705,.22562297,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-09-1993,1993-09-01,1993,9,3
68,5,1523,950,9375,.10001,-.10276683,11848,.1285449,.080182306,.79127276,.20872721,"Furnishings, household equipment and maintenance",Household,01-09-1993,1993-09-01,1993,9,3
68,9,577,572,7194,.12264867,-.1001001,8343,.069159776,.068560466,.86227977,.13772024,Recreation and culture,Recreation & culture,01-09-1993,1993-09-01,1993,9,3
68,12,479,237,4227,.10005002,-.071121819,4943,.096904717,.047946591,.85514867,.14485131,Miscellaneous goods and services,Misc,01-09-1993,1993-09-01,1993,9,3
68,7,802,349,3515,.064727426,-.050535537,4666,.17188169,.074796401,.75332189,.24667808,Transport,Transport,01-09-1993,1993-09-01,1993,9,3
68,8,44,28,391,.069919303,-.082368053,463,.095032394,.060475163,.84449244,.15550756,Communication,Communication,01-09-1993,1993-09-01,1993,9,3
68,6,74,28,999,.047846962,-.16453087,1101,.067211628,.025431426,.90735698,.092643052,Health,Health,01-09-1993,1993-09-01,1993,9,3
68,3,1199,647,10267,.20040081,-.16680567,12113,.098984562,.053413689,.84760177,.15239826,Clothing and footwear,Clothing and footwear,01-09-1993,1993-09-01,1993,9,3
68,2,1700,345,4424,.033444785,-.034619473,6469,.26279178,.053331271,.68387693,.31612307,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-09-1993,1993-09-01,1993,9,3
68,1,2947,3632,16809,.092307702,-.11235951,23388,.12600479,.15529332,.7187019,.2812981,Food and non-alcoholic beverages,Food & drink,01-09-1993,1993-09-01,1993,9,3
68,11,905,229,10700,.054959964,-.057995483,11834,.076474562,.019351022,.90417439,.095825583,Restaurants and Hotels,Restaurants & Hotels,01-09-1993,1993-09-01,1993,9,3
69,3,1079,985,10596,.14028329,-.16674078,12660,.085229069,.077804111,.83696681,.16303319,Clothing and footwear,Clothing and footwear,01-10-1993,1993-10-01,1993,10,4
69,5,1269,1285,9426,.100005,-.10660981,11980,.10592654,.1072621,.78681135,.21318865,"Furnishings, household equipment and maintenance",Household,01-10-1993,1993-10-01,1993,10,4
69,8,36,40,372,.057301152,-.09708038,448,.080357142,.089285716,.83035713,.16964287,Communication,Communication,01-10-1993,1993-10-01,1993,10,4
69,1,3335,3761,16689,.084389657,-.10322579,23785,.14021441,.15812486,.70166069,.29833928,Food and non-alcoholic beverages,Food & drink,01-10-1993,1993-10-01,1993,10,4
69,2,944,540,5240,.0271028,-.036363602,6724,.14039262,.080309339,.77929801,.22070196,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-10-1993,1993-10-01,1993,10,4
69,12,508,280,4181,.08699435,-.1108015,4969,.10223385,.056349367,.84141678,.15858322,Miscellaneous goods and services,Misc,01-10-1993,1993-10-01,1993,10,4
69,7,384,736,3616,.06164512,-.067431152,4736,.081081077,.1554054,.76351351,.23648648,Transport,Transport,01-10-1993,1993-10-01,1993,10,4
69,4,344,184,3194,.079015687,-.076898485,3722,.092423432,.049435787,.85814077,.14185922,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-10-1993,1993-10-01,1993,10,4
69,9,452,574,7501,.11995132,-.11123471,8527,.053008091,.067315586,.87967634,.12032367,Recreation and culture,Recreation & culture,01-10-1993,1993-10-01,1993,10,4
69,11,922,265,10829,.051399812,-.050925951,12016,.076731026,.022053927,.90121502,.098784953,Restaurants and Hotels,Restaurants & Hotels,01-10-1993,1993-10-01,1993,10,4
69,6,50,46,1016,.050697114,-.12251352,1112,.04496403,.041366905,.91366905,.086330935,Health,Health,01-10-1993,1993-10-01,1993,10,4
70,12,348,272,4393,.083923176,-.12587409,5013,.069419511,.054258928,.87632155,.12367844,Miscellaneous goods and services,Misc,01-11-1993,1993-11-01,1993,11,4
70,2,456,1015,5270,.025479039,-.049049057,6741,.067645751,.15057114,.7817831,.2182169,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-11-1993,1993-11-01,1993,11,4
70,1,3220,3880,16984,.091244243,-.11538456,24084,.13369872,.1611028,.70519847,.29480153,Food and non-alcoholic beverages,Food & drink,01-11-1993,1993-11-01,1993,11,4
70,7,423,570,3778,.063906722,-.06666667,4771,.088660657,.11947181,.79186755,.20813248,Transport,Transport,01-11-1993,1993-11-01,1993,11,4
70,4,196,122,3406,.087272733,-.062578224,3724,.052631579,.032760471,.91460794,.08539205,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-11-1993,1993-11-01,1993,11,4
70,5,1199,1042,9864,.11111934,-.10001,12105,.099049978,.086080134,.81486988,.18513012,"Furnishings, household equipment and maintenance",Household,01-11-1993,1993-11-01,1993,11,4
70,3,921,980,11573,.17657445,-.16045475,13474,.068353869,.072732672,.85891348,.14108655,Clothing and footwear,Clothing and footwear,01-11-1993,1993-11-01,1993,11,4
70,6,107,32,984,.077220075,-.060606062,1123,.095280498,.028495103,.8762244,.1237756,Health,Health,01-11-1993,1993-11-01,1993,11,4
70,11,688,227,11132,.05131577,-.04528369,12047,.057109654,.018842865,.92404747,.075952515,Restaurants and Hotels,Restaurants & Hotels,01-11-1993,1993-11-01,1993,11,4
70,8,35,24,394,.080191538,-.065094694,453,.077262692,.052980132,.86975718,.13024282,Communication,Communication,01-11-1993,1993-11-01,1993,11,4
70,9,543,387,7728,.11117291,-.096223548,8658,.062716566,.044698544,.89258492,.10741511,Recreation and culture,Recreation & culture,01-11-1993,1993-11-01,1993,11,4
71,5,1075,806,10079,.11561735,-.10933346,11960,.08988294,.067391306,.84272575,.15727425,"Furnishings, household equipment and maintenance",Household,01-12-1993,1993-12-01,1993,12,4
71,9,397,416,7799,.091743141,-.12137204,8612,.046098467,.048304692,.90559685,.094403163,Recreation and culture,Recreation & culture,01-12-1993,1993-12-01,1993,12,4
71,3,808,868,12051,.15396459,-.16694492,13727,.058862098,.063233048,.87790483,.12209515,Clothing and footwear,Clothing and footwear,01-12-1993,1993-12-01,1993,12,4
71,12,240,289,4537,.088951722,-.11584114,5066,.047374655,.05704698,.89557838,.10442163,Miscellaneous goods and services,Misc,01-12-1993,1993-12-01,1993,12,4
71,11,622,196,11078,.052763138,-.060661778,11896,.052286483,.016476126,.9312374,.068762608,Restaurants and Hotels,Restaurants & Hotels,01-12-1993,1993-12-01,1993,12,4
71,7,1703,127,2876,.056447443,-.071353152,4706,.36187845,.026986826,.61113471,.38886529,Transport,Transport,01-12-1993,1993-12-01,1993,12,4
71,6,51,36,1036,.083814874,-.14819181,1123,.045414068,.032056991,.92252892,.077471063,Health,Health,01-12-1993,1993-12-01,1993,12,4
71,1,3181,2870,17999,.091971226,-.10122716,24050,.13226612,.11933472,.7483992,.25160083,Food and non-alcoholic beverages,Food & drink,01-12-1993,1993-12-01,1993,12,4
71,8,29,12,399,.13730325,-.06725356,440,.065909088,.027272727,.90681821,.093181819,Communication,Communication,01-12-1993,1993-12-01,1993,12,4
71,4,174,83,3455,.087336265,-.095860705,3712,.046875,.022359913,.93076509,.069234915,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-12-1993,1993-12-01,1993,12,4
71,2,1548,826,4256,.046610229,-.046212077,6630,.23348416,.12458522,.64193064,.35806939,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-12-1993,1993-12-01,1993,12,4
72,8,42,52,339,.084803924,-.068362437,433,.096997693,.12009238,.78290993,.21709007,Communication,Communication,01-01-1994,1994-01-01,1994,1,1
72,11,628,280,11056,.062795699,-.058900543,11964,.052490804,.023403544,.92410564,.075894348,Restaurants and Hotels,Restaurants & Hotels,01-01-1994,1994-01-01,1994,1,1
72,6,74,40,1023,.125,-.047846846,1137,.065083556,.0351803,.89973617,.10026386,Health,Health,01-01-1994,1994-01-01,1994,1,1
72,5,611,2509,8766,.080016062,-.11137042,11886,.051405013,.21108867,.73750633,.26249367,"Furnishings, household equipment and maintenance",Household,01-01-1994,1994-01-01,1994,1,1
72,1,4088,2756,17269,.096774198,-.098425217,24113,.1695351,.11429519,.71616971,.28383029,Food and non-alcoholic beverages,Food & drink,01-01-1994,1994-01-01,1994,1,1
72,2,3185,247,3145,.049999952,-.042449959,6577,.48426333,.037555117,.47818154,.52181846,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-01-1994,1994-01-01,1994,1,1
72,4,220,132,3358,.071541145,-.084224947,3710,.05929919,.035579514,.90512127,.094878703,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-01-1994,1994-01-01,1994,1,1
72,3,957,2576,9968,.12698416,-.25031289,13501,.070883639,.19080068,.7383157,.26168433,Clothing and footwear,Clothing and footwear,01-01-1994,1994-01-01,1994,1,1
72,7,497,817,3386,.054293707,-.07625483,4700,.10574468,.17382979,.72042555,.27957448,Transport,Transport,01-01-1994,1994-01-01,1994,1,1
72,9,506,990,6926,.10385614,-.1309265,8422,.060080741,.11754928,.82236999,.17763002,Recreation and culture,Recreation & culture,01-01-1994,1994-01-01,1994,1,1
72,12,386,344,4325,.10446371,-.14546546,5055,.076360039,.068051435,.85558856,.14441147,Miscellaneous goods and services,Misc,01-01-1994,1994-01-01,1994,1,1
73,7,460,504,3651,.067041203,-.041533522,4615,.09967497,.1092091,.79111594,.20888406,Transport,Transport,01-02-1994,1994-02-01,1994,2,1
73,1,4255,3052,16362,.081794009,-.10331639,23669,.17977101,.12894504,.69128394,.30871606,Food and non-alcoholic beverages,Food & drink,01-02-1994,1994-02-01,1994,2,1
73,11,692,270,10687,.05277776,-.059561945,11649,.059404239,.023177955,.91741782,.082582191,Restaurants and Hotels,Restaurants & Hotels,01-02-1994,1994-02-01,1994,2,1
73,5,1268,857,8324,.099999979,-.090925619,10449,.12135132,.082017414,.79663128,.20336874,"Furnishings, household equipment and maintenance",Household,01-02-1994,1994-02-01,1994,2,1
73,4,175,120,3267,.050062589,-.063318767,3562,.049129702,.03368894,.91718137,.082818642,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-02-1994,1994-02-01,1994,2,1
73,6,48,35,910,.041666627,-.045857377,993,.048338369,.035246726,.91641492,.083585098,Health,Health,01-02-1994,1994-02-01,1994,2,1
73,12,561,286,3796,.084033526,-.090038262,4643,.12082705,.061598103,.81757486,.18242516,Miscellaneous goods and services,Misc,01-02-1994,1994-02-01,1994,2,1
73,3,1566,997,8643,.22375472,-.19835243,11206,.13974656,.088970192,.77128327,.22871676,Clothing and footwear,Clothing and footwear,01-02-1994,1994-02-01,1994,2,1
73,9,664,450,6196,.11127923,-.11444459,7310,.090834476,.061559506,.847606,.15239398,Recreation and culture,Recreation & culture,01-02-1994,1994-02-01,1994,2,1
73,8,37,36,257,.025831183,-.10461017,330,.11212121,.10909091,.77878785,.22121212,Communication,Communication,01-02-1994,1994-02-01,1994,2,1
73,2,893,310,4151,.030105464,-.024539622,5354,.16679119,.057900634,.77530819,.22469182,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-02-1994,1994-02-01,1994,2,1
74,3,1086,707,9311,.18318498,-.16624792,11104,.097802594,.063670747,.83852667,.16147333,Clothing and footwear,Clothing and footwear,01-03-1994,1994-03-01,1994,3,1
74,4,196,93,3358,.052802082,-.082842574,3647,.053742804,.025500411,.92075676,.079243213,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-03-1994,1994-03-01,1994,3,1
74,6,163,28,941,.042138729,-.11267637,1132,.14399293,.024734983,.83127207,.16872792,Health,Health,01-03-1994,1994-03-01,1994,3,1
74,12,336,235,4714,.10263157,-.075374275,5285,.063576162,.044465467,.89195836,.10804163,Miscellaneous goods and services,Misc,01-03-1994,1994-03-01,1994,3,1
74,7,327,554,3734,.041755438,-.044739857,4615,.070855908,.12004334,.80910075,.19089925,Transport,Transport,01-03-1994,1994-03-01,1994,3,1
74,1,3894,2743,16660,.082833067,-.10184434,23297,.16714598,.11774048,.71511352,.28488648,Food and non-alcoholic beverages,Food & drink,01-03-1994,1994-03-01,1994,3,1
74,2,723,601,4510,.019436328,-.037289884,5834,.1239287,.1030168,.77305448,.22694549,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-03-1994,1994-03-01,1994,3,1
74,8,37,24,314,.082101129,-.074937671,375,.098666668,.064000003,.83733332,.16266668,Communication,Communication,01-03-1994,1994-03-01,1994,3,1
74,5,1504,681,8573,.10703231,-.10001,10758,.13980293,.063301727,.79689533,.20310466,"Furnishings, household equipment and maintenance",Household,01-03-1994,1994-03-01,1994,3,1
74,9,438,408,7161,.11224491,-.1111358,8007,.054702137,.050955415,.89434242,.10565755,Recreation and culture,Recreation & culture,01-03-1994,1994-03-01,1994,3,1
74,11,710,212,11046,.0555555,-.050000012,11968,.059324868,.017713904,.92296124,.077038772,Restaurants and Hotels,Restaurants & Hotels,01-03-1994,1994-03-01,1994,3,1
75,4,747,100,2458,.079999983,-.071428575,3305,.22602119,.030257186,.7437216,.25627837,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-04-1994,1994-04-01,1994,4,2
75,9,488,544,6661,.078127742,-.096905194,7693,.063434288,.070713639,.86585206,.13414793,Recreation and culture,Recreation & culture,01-04-1994,1994-04-01,1994,4,2
75,5,867,1049,8341,.092900619,-.1177163,10257,.084527642,.10227162,.81320071,.18679926,"Furnishings, household equipment and maintenance",Household,01-04-1994,1994-04-01,1994,4,2
75,11,919,204,10543,.045454502,-.048571385,11666,.078775927,.017486714,.90373737,.096262641,Restaurants and Hotels,Restaurants & Hotels,01-04-1994,1994-04-01,1994,4,2
75,1,3930,3181,16377,.092164576,-.10044643,23488,.16731948,.13543086,.69724965,.30275035,Food and non-alcoholic beverages,Food & drink,01-04-1994,1994-04-01,1994,4,2
75,6,251,22,765,.04583329,-.060593694,1038,.24181117,.021194605,.73699421,.26300576,Health,Health,01-04-1994,1994-04-01,1994,4,2
75,7,1089,261,3008,.053458653,-.053667296,4358,.24988526,.059889857,.69022489,.30977511,Transport,Transport,01-04-1994,1994-04-01,1994,4,2
75,12,416,283,4302,.078431346,-.11178318,5001,.083183363,.056588683,.86022794,.13977204,Miscellaneous goods and services,Misc,01-04-1994,1994-04-01,1994,4,2
75,3,726,1015,10199,.14289796,-.19656044,11940,.060804021,.085008375,.85418761,.14581239,Clothing and footwear,Clothing and footwear,01-04-1994,1994-04-01,1994,4,2
75,8,40,7,297,.067841344,-.11425404,344,.11627907,.020348838,.86337209,.13662791,Communication,Communication,01-04-1994,1994-04-01,1994,4,2
75,2,1607,362,3827,.030030049,-.02780354,5796,.27726018,.062456869,.66028297,.33971706,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-04-1994,1994-04-01,1994,4,2
76,2,1681,361,3832,.026703618,-.020833412,5874,.28617638,.061457269,.65236634,.34763366,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-05-1994,1994-05-01,1994,5,2
76,1,4246,2756,16848,.091733322,-.10256407,23850,.17802934,.11555555,.70641512,.29358488,Food and non-alcoholic beverages,Food & drink,01-05-1994,1994-05-01,1994,5,2
76,12,386,262,4723,.077272117,-.098627821,5371,.071867436,.048780486,.87935209,.12064792,Miscellaneous goods and services,Misc,01-05-1994,1994-05-01,1994,5,2
76,5,959,905,9120,.11113168,-.11467238,10984,.087308809,.082392573,.8302986,.16970138,"Furnishings, household equipment and maintenance",Household,01-05-1994,1994-05-01,1994,5,2
76,4,179,548,2719,.069047607,-.095592715,3446,.051944282,.15902495,.78903073,.21096924,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-05-1994,1994-05-01,1994,5,2
76,6,115,42,1014,.039331973,-.069417715,1171,.098206662,.035866782,.86592656,.13407344,Health,Health,01-05-1994,1994-05-01,1994,5,2
76,8,25,17,333,.072695918,-.0089054294,375,.06666667,.045333333,.88800001,.112,Communication,Communication,01-05-1994,1994-05-01,1994,5,2
76,11,717,195,10997,.056074709,-.063817598,11909,.060206566,.016374171,.92341924,.076580733,Restaurants and Hotels,Restaurants & Hotels,01-05-1994,1994-05-01,1994,5,2
76,7,894,351,3367,.053594183,-.053667296,4612,.19384216,.076105811,.73005205,.26994798,Transport,Transport,01-05-1994,1994-05-01,1994,5,2
76,3,914,1693,10413,.18198362,-.0043989029,13020,.070199691,.13003072,.79976958,.20023042,Clothing and footwear,Clothing and footwear,01-05-1994,1994-05-01,1994,5,2
76,9,489,410,7146,.086956546,-.10111326,8045,.060783096,.050963331,.88825357,.11174643,Recreation and culture,Recreation & culture,01-05-1994,1994-05-01,1994,5,2
77,1,3575,3176,18783,.10101012,-.1021295,25534,.1400094,.12438317,.73560745,.26439258,Food and non-alcoholic beverages,Food & drink,01-06-1994,1994-06-01,1994,6,2
77,12,399,245,5360,.096221052,-.091372907,6004,.0664557,.04080613,.89273816,.10726183,Miscellaneous goods and services,Misc,01-06-1994,1994-06-01,1994,6,2
77,9,371,456,8053,.11112344,-.12456492,8880,.04177928,.05135135,.90686935,.093130633,Recreation and culture,Recreation & culture,01-06-1994,1994-06-01,1994,6,2
77,6,80,24,1212,.051463183,-.065613821,1316,.060790274,.018237082,.92097265,.079027355,Health,Health,01-06-1994,1994-06-01,1994,6,2
77,3,1817,1034,12619,.0011833565,-.16796613,15470,.11745314,.066839047,.8157078,.18429218,Clothing and footwear,Clothing and footwear,01-06-1994,1994-06-01,1994,6,2
